"Statistic Label","Year","Sex","County","Age Group","Cause of Death","UNIT","VALUE"
"Age-standardised mortality rate","2023","Male","Co. Meath","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Meath","All ages","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Meath","All ages","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Meath","All ages","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Meath","All ages","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Meath","All ages","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Meath","All ages","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 64 years","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 64 years","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 64 years","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 64 years","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 64 years","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 64 years","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 74 years","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 74 years","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 74 years","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 74 years","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 74 years","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","0 - 74 years","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","65 years and over","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","65 years and over","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","65 years and over","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","65 years and over","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","65 years and over","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","65 years and over","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","75 years and over","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","75 years and over","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","75 years and over","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","75 years and over","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","75 years and over","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","75 years and over","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","All ages","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","All ages","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","All ages","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","All ages","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","All ages","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","All ages","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Monaghan","All ages","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 64 years","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 64 years","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 64 years","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 64 years","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 64 years","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 64 years","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 74 years","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 74 years","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 74 years","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 74 years","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 74 years","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","0 - 74 years","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","65 years and over","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","65 years and over","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","65 years and over","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","65 years and over","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","65 years and over","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","65 years and over","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","75 years and over","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","75 years and over","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","75 years and over","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","75 years and over","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","75 years and over","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","75 years and over","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","All ages","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","All ages","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","All ages","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","All ages","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","All ages","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","All ages","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Mayo","All ages","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 64 years","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 64 years","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 64 years","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 64 years","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 64 years","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 64 years","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 74 years","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 74 years","Diabetes mellitus","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 74 years","Drug dependance, toxicomania","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 74 years","Meningitis","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 74 years","Accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","0 - 74 years","Transport accidents","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","65 years and over","Infectious and parasitic diseases","Rate",""
"Age-standardised mortality rate","2023","Male","Co. Offaly","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
